epoch,accuracy,loss,val_accuracy,val_loss
0,0.02121255174279213,6.357985496520996,0.006399999838322401,6.3340840339660645
1,0.07650148868560791,5.477941513061523,0.01119999960064888,6.421787738800049
2,0.15422405302524567,4.743825435638428,0.17919999361038208,4.644364833831787
3,0.2432486116886139,4.124209403991699,0.41119998693466187,3.3890156745910645
4,0.3194093406200409,3.629643678665161,0.3808000087738037,3.4051597118377686
5,0.38134318590164185,3.2472805976867676,0.5776000022888184,2.4347901344299316
6,0.4370012879371643,2.9315502643585205,0.590399980545044,2.166538953781128
7,0.48547494411468506,2.642871141433716,0.6863999962806702,1.8532226085662842
8,0.5250035524368286,2.438448667526245,0.6967999935150146,1.7256416082382202
9,0.5646173357963562,2.2204394340515137,0.6919999718666077,1.7451921701431274
10,0.6004543304443359,2.036681652069092,0.7512000203132629,1.4605339765548706
11,0.6311798691749573,1.8806043863296509,0.7519999742507935,1.4210392236709595
12,0.6579298377037048,1.7424308061599731,0.7447999715805054,1.3802436590194702
13,0.6816981434822083,1.6243741512298584,0.6672000288963318,1.7003586292266846
14,0.7058072090148926,1.5047309398651123,0.7688000202178955,1.3097760677337646
15,0.7246344089508057,1.4166349172592163,0.8112000226974487,1.0911964178085327
16,0.7434616088867188,1.323453664779663,0.8136000037193298,1.0811020135879517
17,0.7562118172645569,1.257477045059204,0.8375999927520752,0.9667034149169922
18,0.7733920216560364,1.1750597953796387,0.8479999899864197,0.9317576289176941
19,0.7894079089164734,1.1185683012008667,0.8519999980926514,0.9036920070648193
20,0.8013914227485657,1.050754427909851,0.8687999844551086,0.843372642993927
21,0.8141701221466064,1.0058921575546265,0.8399999737739563,0.9393203258514404
22,0.8219508528709412,0.9671727418899536,0.8407999873161316,0.936743438243866
23,0.8307539224624634,0.9193647503852844,0.8655999898910522,0.8454945087432861
24,0.8435041904449463,0.8736454248428345,0.8560000061988831,0.9043727517127991
25,0.8533863425254822,0.8371274471282959,0.8695999979972839,0.8251957297325134
26,0.8603435754776001,0.7995402216911316,0.8776000142097473,0.7676492929458618
27,0.8649722933769226,0.7852569222450256,0.8664000034332275,0.8243871927261353
28,0.8725543022155762,0.7524760961532593,0.8655999898910522,0.8116471767425537
29,0.8765583038330078,0.738402247428894,0.8655999898910522,0.8097848296165466
30,0.879568338394165,0.7262330651283264,0.8288000226020813,1.027613878250122
31,0.886156439781189,0.702451765537262,0.8640000224113464,0.8389866948127747
32,0.8907567858695984,0.6857336163520813,0.8640000224113464,0.7962086200714111
33,0.8914951086044312,0.6821025609970093,0.8503999710083008,0.9042988419532776
34,0.8995314240455627,0.6516393423080444,0.8511999845504761,0.8711444139480591
35,0.9008377194404602,0.6425768733024597,0.8503999710083008,0.8793303966522217
36,0.9035922288894653,0.6275551319122314,0.8831999897956848,0.7646161913871765
37,0.9068294763565063,0.6236149668693542,0.8791999816894531,0.8012629747390747
38,0.9085617065429688,0.6153314113616943,0.8511999845504761,0.8789908289909363
39,0.9100383520126343,0.6114234924316406,0.8840000033378601,0.8041377663612366
40,0.9145534634590149,0.5953246355056763,0.8855999708175659,0.7613586187362671
41,0.9183870553970337,0.5813397765159607,0.8776000142097473,0.7949054837226868
42,0.9146670699119568,0.5839400887489319,0.8288000226020813,0.9968968033790588
43,0.9217662811279297,0.5704545974731445,0.8727999925613403,0.8142442107200623
44,0.9227885603904724,0.5659128427505493,0.8880000114440918,0.7869658470153809
45,0.9252875447273254,0.5563181638717651,0.8855999708175659,0.8052337169647217
46,0.9254578948020935,0.5522663593292236,0.8687999844551086,0.8257436752319336
47,0.9258554577827454,0.554245114326477,0.8672000169754028,0.8343411087989807
48,0.9272469282150269,0.5446494221687317,0.8920000195503235,0.8141741156578064
49,0.9315632581710815,0.5378199815750122,0.871999979019165,0.8167945742607117
50,0.9319040179252625,0.5349305868148804,0.8855999708175659,0.7667690515518188
51,0.9304841756820679,0.53447425365448,0.8952000141143799,0.7626729607582092
52,0.9318188428878784,0.5345034599304199,0.8799999952316284,0.7817229628562927
53,0.9326991438865662,0.5254212021827698,0.8736000061035156,0.7958985567092896
54,0.9328411221504211,0.5315806865692139,0.8503999710083008,0.9288232326507568
55,0.9362203478813171,0.5214625597000122,0.8848000168800354,0.7730380892753601
56,0.9346017241477966,0.5228871703147888,0.8791999816894531,0.791727602481842
57,0.9360783696174622,0.5168542265892029,0.892799973487854,0.7663142085075378
58,0.9370722770690918,0.5192070603370667,0.8664000034332275,0.9022053480148315
59,0.9369871020317078,0.5147277116775513,0.892799973487854,0.7824419140815735
60,0.9373846650123596,0.5150314569473267,0.8679999709129333,0.847762405872345
61,0.9393156170845032,0.5083078145980835,0.8871999979019165,0.745835542678833
