epoch,accuracy,loss,val_accuracy,val_loss
28,0.9651569128036499,0.3811790645122528,0.8223999738693237,1.1222562789916992
29,0.962317168712616,0.38742688298225403,0.7839999794960022,1.2816963195800781
30,0.9631407260894775,0.37922653555870056,0.7351999878883362,1.6321271657943726
31,0.961806058883667,0.3809773623943329,0.828000009059906,1.049147605895996
32,0.9646173715591431,0.3681786358356476,0.823199987411499,1.1031280755996704
33,0.9596762657165527,0.3876153528690338,0.8064000010490417,1.2298489809036255
34,0.964958131313324,0.3696642816066742,0.8095999956130981,1.0903472900390625
35,0.9680249691009521,0.3502253293991089,0.7799999713897705,1.3617783784866333
36,0.9639642238616943,0.36312729120254517,0.8384000062942505,1.0149612426757812
37,0.967911422252655,0.3527434170246124,0.8127999901771545,1.171421766281128
38,0.9701547622680664,0.3375893235206604,0.8343999981880188,1.1352018117904663
39,0.9691892862319946,0.342886358499527,0.8479999899864197,0.9896082878112793
40,0.9707226753234863,0.33838069438934326,0.7343999743461609,1.6194349527359009
41,0.9643333554267883,0.3575640022754669,0.8327999711036682,1.0664935111999512
42,0.9654976725578308,0.3581460118293762,0.8432000279426575,1.0383665561676025
43,0.9652137160301208,0.36588573455810547,0.8144000172615051,1.257399320602417
44,0.9700979590415955,0.34609371423721313,0.7983999848365784,1.1450191736221313
45,0.9698991775512695,0.3432765305042267,0.8424000144004822,1.0852633714675903
46,0.9720289707183838,0.3350100517272949,0.8167999982833862,1.1546162366867065
47,0.9678546190261841,0.350279301404953,0.8471999764442444,0.9768109321594238
48,0.9719721674919128,0.33567678928375244,0.7423999905586243,1.7245739698410034
49,0.9715462327003479,0.3361346125602722,0.8080000281333923,1.3371211290359497
50,0.9723129272460938,0.333536833524704,0.8407999873161316,1.0504755973815918
51,0.9704103469848633,0.34567126631736755,0.828000009059906,1.1075161695480347
52,0.9722561240196228,0.335321843624115,0.8151999711990356,1.244304895401001
53,0.9721425771713257,0.3370690941810608,0.753600001335144,1.7500554323196411
54,0.9712622165679932,0.3412930369377136,0.7975999712944031,1.2752500772476196
55,0.9724549055099487,0.3374820053577423,0.8416000008583069,1.0389524698257446
56,0.9705806970596313,0.3491007387638092,0.8223999738693237,1.1331316232681274
57,0.9752945899963379,0.32965928316116333,0.8040000200271606,1.2069793939590454
58,0.971347451210022,0.3463091552257538,0.8367999792098999,1.1404247283935547
59,0.9759477376937866,0.32885658740997314,0.7775999903678894,1.3666934967041016
60,0.9722277522087097,0.33770790696144104,0.8151999711990356,1.2012795209884644
61,0.9733068346977234,0.3388247787952423,0.8184000253677368,1.2067337036132812
62,0.9731080532073975,0.3444756865501404,0.8288000226020813,1.1428707838058472
63,0.9752662181854248,0.3280850946903229,0.8360000252723694,1.1702951192855835
64,0.9727672934532166,0.3402172327041626,0.8240000009536743,1.2087839841842651
65,0.9746983051300049,0.3355956971645355,0.8288000226020813,1.1881595849990845
66,0.974300742149353,0.3424835503101349,0.8303999900817871,1.3131837844848633
67,0.9750674366950989,0.3372556269168854,0.7991999983787537,1.3906502723693848
68,0.9730512499809265,0.343864381313324,0.7928000092506409,1.4276071786880493
69,0.9765157103538513,0.33235517144203186,0.8240000009536743,1.1548513174057007
70,0.9770552515983582,0.3252406716346741,0.7960000038146973,1.3038662672042847
71,0.9766292572021484,0.332690954208374,0.7639999985694885,1.5866308212280273
72,0.9763453006744385,0.33166763186454773,0.8216000199317932,1.2242358922958374
73,0.9746130704879761,0.3446353077888489,0.8144000172615051,1.2845450639724731
74,0.9763169288635254,0.3349236249923706,0.8136000037193298,1.2568548917770386
75,0.9760613441467285,0.33853626251220703,0.8335999846458435,1.2407960891723633
76,0.9779923558235168,0.32756131887435913,0.8263999819755554,1.3419743776321411
77,0.9752662181854248,0.3429407477378845,0.7960000038146973,1.3448388576507568
78,0.9766860604286194,0.3373238742351532,0.807200014591217,1.2798447608947754
79,0.9763453006744385,0.3395768702030182,0.8352000117301941,1.23393976688385
80,0.9776515960693359,0.3303341269493103,0.8127999901771545,1.2594982385635376
81,0.9792134165763855,0.3224944472312927,0.8199999928474426,1.397066354751587
