epoch,accuracy,loss,val_accuracy,val_loss
0,0.19575808942317963,2.3987770080566406,0.10480000078678131,2.9480948448181152
1,0.30587342381477356,1.9032330513000488,0.14560000598430634,2.8144280910491943
2,0.3704407215118408,1.7408920526504517,0.38960000872612,1.7263152599334717
3,0.4166145324707031,1.624367356300354,0.4368000030517578,1.5631263256072998
4,0.46133559942245483,1.5352765321731567,0.48100000619888306,1.4550416469573975
5,0.4923788607120514,1.4622602462768555,0.5016000270843506,1.4162211418151855
6,0.5202708840370178,1.405496597290039,0.5479999780654907,1.307417392730713
7,0.547537088394165,1.3383046388626099,0.567799985408783,1.237551212310791
8,0.5680314898490906,1.2797725200653076,0.5784000158309937,1.1921703815460205
9,0.5886822938919067,1.2402191162109375,0.6345999836921692,1.1135387420654297
10,0.6113445162773132,1.1931016445159912,0.620199978351593,1.1439287662506104
11,0.6199043393135071,1.1602916717529297,0.6269999742507935,1.106568455696106
12,0.638945996761322,1.1217103004455566,0.6661999821662903,1.011804223060608
13,0.6498078107833862,1.0822772979736328,0.6845999956130981,0.9580225348472595
14,0.6566020250320435,1.0644184350967407,0.6808000206947327,0.9866726398468018
15,0.6699222326278687,1.0323593616485596,0.7024000287055969,0.9193410277366638
16,0.6777668595314026,1.007917046546936,0.704200029373169,0.9211553931236267
17,0.6892767548561096,0.989008367061615,0.7113999724388123,0.8972579836845398
18,0.6979706883430481,0.9670441746711731,0.728600025177002,0.8766932487487793
19,0.7060834765434265,0.9421877861022949,0.741599977016449,0.8336988091468811
20,0.7143080830574036,0.9220089316368103,0.7663999795913696,0.758305013179779
21,0.7240300178527832,0.9040916562080383,0.7567999958992004,0.7803967595100403
22,0.7252592444419861,0.8913593888282776,0.7648000121116638,0.7820563912391663
23,0.735249400138855,0.8689815402030945,0.7807999849319458,0.719903826713562
24,0.7388700246810913,0.8648455142974854,0.7631999850273132,0.7715029716491699
25,0.7458429932594299,0.8429144024848938,0.7850000262260437,0.7119469046592712
26,0.746737003326416,0.8352172374725342,0.7667999863624573,0.7370763421058655
27,0.7550286054611206,0.8173642754554749,0.7964000105857849,0.6989118456840515
28,0.7569059729576111,0.8122417330741882,0.7749999761581421,0.7497556805610657
29,0.7616663575172424,0.8043185472488403,0.8004000186920166,0.6758929491043091
30,0.765868067741394,0.7865027785301208,0.7991999983787537,0.69373619556427
31,0.7695333361625671,0.7824434041976929,0.7889999747276306,0.6863330602645874
32,0.7730645537376404,0.7670890688896179,0.8069999814033508,0.6516338586807251
33,0.776774525642395,0.7638777494430542,0.8011999726295471,0.6613575220108032
34,0.7802833914756775,0.7507971525192261,0.8100000023841858,0.6415544748306274
35,0.7814679145812988,0.7487872838973999,0.8059999942779541,0.6394938230514526
36,0.7833675742149353,0.7368274927139282,0.8086000084877014,0.6545343995094299
37,0.7859377861022949,0.7360508441925049,0.8209999799728394,0.5957186818122864
38,0.7875022292137146,0.7252545356750488,0.8087999820709229,0.6562235355377197
39,0.7904523611068726,0.7204342484474182,0.8205999732017517,0.6115990281105042
40,0.7924190759658813,0.717408299446106,0.8095999956130981,0.6375474333763123
41,0.7938718199729919,0.7109404802322388,0.8253999948501587,0.6152406930923462
42,0.7963749170303345,0.7036540508270264,0.8209999799728394,0.606614887714386
43,0.8008224368095398,0.6939662098884583,0.8252000212669373,0.6075136661529541
44,0.8017835021018982,0.688465416431427,0.8325999975204468,0.5909208655357361
45,0.8026103973388672,0.6890661120414734,0.8367999792098999,0.5777454972267151
46,0.805672287940979,0.6860668659210205,0.8158000111579895,0.6235828995704651
47,0.8099633455276489,0.6746073365211487,0.8342000246047974,0.5867359638214111
48,0.8087117671966553,0.6754734516143799,0.8335999846458435,0.5843032002449036
49,0.8114160299301147,0.673687756061554,0.824999988079071,0.6137953996658325
50,0.8099186420440674,0.6709387898445129,0.8309999704360962,0.5890538692474365
51,0.8144779205322266,0.6582849025726318,0.8414000272750854,0.5758935213088989
52,0.8161317706108093,0.6607246994972229,0.8370000123977661,0.5718362331390381
53,0.8144555687904358,0.6607973575592041,0.847599983215332,0.5513288974761963
54,0.8167128562927246,0.6537458300590515,0.8388000130653381,0.5933414697647095
55,0.8167352080345154,0.6562013626098633,0.847000002861023,0.5537884831428528
56,0.8195288777351379,0.6474840044975281,0.8479999899864197,0.5606085658073425
57,0.8216744065284729,0.6371808648109436,0.8521999716758728,0.5329934358596802
58,0.8229259848594666,0.6379994750022888,0.8302000164985657,0.5964228510856628
59,0.8208475112915039,0.6398040652275085,0.8425999879837036,0.5758787393569946
60,0.8240211009979248,0.6336727142333984,0.8497999906539917,0.5426701903343201
61,0.826434850692749,0.6280741691589355,0.8485999703407288,0.547978937625885
62,0.8259878158569336,0.6262527704238892,0.840399980545044,0.577176034450531
63,0.828379213809967,0.6245583295822144,0.8501999974250793,0.5506334900856018
64,0.8267700672149658,0.623543381690979,0.8532000184059143,0.5420312285423279
65,0.8310164213180542,0.6193707585334778,0.8453999757766724,0.5726036429405212
66,0.8302565813064575,0.6188398003578186,0.8416000008583069,0.5727032423019409
67,0.8301671743392944,0.6179077625274658,0.8515999913215637,0.5450951457023621
68,0.8322232961654663,0.6164451837539673,0.8478000164031982,0.5645585060119629
69,0.8322456479072571,0.6139857172966003,0.8604000210762024,0.5249945521354675
70,0.8354640007019043,0.6048848032951355,0.8529999852180481,0.5498746633529663
71,0.836000382900238,0.6070178151130676,0.8600000143051147,0.5298920273780823
72,0.8359556794166565,0.6042566895484924,0.8579999804496765,0.5361840128898621
73,0.8363579511642456,0.6013156771659851,0.8547999858856201,0.5298622250556946
74,0.837855339050293,0.5944218635559082,0.8511999845504761,0.5380037426948547
75,0.8375424742698669,0.6017196178436279,0.8715999722480774,0.49512583017349243
76,0.8383693695068359,0.5959408283233643,0.8659999966621399,0.5023736357688904
77,0.8390175104141235,0.5927047729492188,0.8483999967575073,0.5465582609176636
78,0.8414536118507385,0.5885335803031921,0.8389999866485596,0.5846558809280396
79,0.840291440486908,0.5911077260971069,0.8586000204086304,0.537982702255249
80,0.8420794010162354,0.5871777534484863,0.864799976348877,0.5164083242416382
81,0.8398668169975281,0.5937501788139343,0.8686000108718872,0.5147830843925476
82,0.8434650301933289,0.5867213606834412,0.8482000231742859,0.5776208639144897
83,0.8452976942062378,0.5806548595428467,0.8528000116348267,0.5472909808158875
84,0.8416770696640015,0.5896471738815308,0.8503999710083008,0.5714972019195557
85,0.8457446694374084,0.5802367925643921,0.8809999823570251,0.4781516492366791
86,0.8443813920021057,0.5834059119224548,0.876800000667572,0.4926002025604248
87,0.8465045690536499,0.5750955939292908,0.8626000285148621,0.5225337147712708
88,0.8461692929267883,0.5755993723869324,0.857200026512146,0.5652155876159668
89,0.8489629626274109,0.569473922252655,0.8561999797821045,0.5480889678001404
90,0.8488065600395203,0.5745092630386353,0.8723999857902527,0.5056484341621399
91,0.8484936356544495,0.5666944980621338,0.8626000285148621,0.5297046899795532
92,0.8503933548927307,0.5680857300758362,0.8709999918937683,0.5051853656768799
93,0.8497452139854431,0.5689852833747864,0.8615999817848206,0.5194529891014099
94,0.8466833829879761,0.5759478807449341,0.8682000041007996,0.5098668932914734
95,0.8502368927001953,0.5707421898841858,0.8669999837875366,0.5210611820220947
96,0.8523824214935303,0.5631523132324219,0.8687999844551086,0.5056307911872864
97,0.850974440574646,0.5674863457679749,0.8464000225067139,0.5929107666015625
98,0.8528964519500732,0.560659646987915,0.8654000163078308,0.5413960218429565
99,0.8517566323280334,0.5653902888298035,0.8682000041007996,0.5160669684410095
100,0.8508626818656921,0.5612943768501282,0.8745999932289124,0.501409649848938
101,0.8541927337646484,0.5614336729049683,0.8712000250816345,0.5132062435150146
102,0.8554443120956421,0.554744303226471,0.8708000183105469,0.5142999291419983
103,0.8571652173995972,0.5527142286300659,0.8704000115394592,0.5058252215385437
104,0.8517789840698242,0.56120365858078,0.8822000026702881,0.48477691411972046
105,0.8550643920898438,0.556013286113739,0.8664000034332275,0.5274361371994019
106,0.8556901216506958,0.5530363917350769,0.8822000026702881,0.4795488715171814
107,0.8566064834594727,0.5521731376647949,0.8691999912261963,0.5256138443946838
108,0.8560030460357666,0.5546694397926331,0.881600022315979,0.484635591506958
109,0.8546397089958191,0.5600679516792297,0.8691999912261963,0.5314055681228638
110,0.8563382625579834,0.5515452027320862,0.8709999918937683,0.5149207711219788
111,0.8542597889900208,0.555446445941925,0.8637999892234802,0.537928581237793
112,0.856785237789154,0.5539789795875549,0.8838000297546387,0.47426483035087585
113,0.8566958904266357,0.547365128993988,0.8555999994277954,0.5493834614753723
114,0.8573216795921326,0.5478163957595825,0.8740000128746033,0.5110003352165222
115,0.8608081340789795,0.539027988910675,0.8744000196456909,0.5113381147384644
116,0.8604282140731812,0.5437421798706055,0.8808000087738037,0.49280503392219543
117,0.8608304858207703,0.5428726077079773,0.8762000203132629,0.4975641667842865
118,0.8617915511131287,0.5369105339050293,0.8784000277519226,0.5019416213035583
119,0.8619256019592285,0.5380966067314148,0.8740000128746033,0.5048781037330627
120,0.8608751893043518,0.5381391048431396,0.8682000041007996,0.537712037563324
121,0.8609869480133057,0.5385503172874451,0.8791999816894531,0.48925405740737915
122,0.8604282140731812,0.5439333319664001,0.8766000270843506,0.5045591592788696
123,0.8629313707351685,0.532622754573822,0.8695999979972839,0.5159692168235779
124,0.8641381859779358,0.534492552280426,0.8737999796867371,0.4938676357269287
125,0.8629313707351685,0.5354246497154236,0.8808000087738037,0.4858057200908661
126,0.8627749085426331,0.5375092625617981,0.8830000162124634,0.4724034070968628
127,0.8612998127937317,0.5363375544548035,0.8704000115394592,0.5115799903869629
128,0.862171471118927,0.5342787504196167,0.8791999816894531,0.48609888553619385
